250	0.782	0.0	0.0	0.782	0.782	0.7361	0.0069	0.0069	0.735	0.7361
251	0.748	0.0	0.0	0.75	0.748	0.7361	0.0069	0.0069	0.735	0.7361
252	0.78	0.0	0.0	0.78	0.78	0.7363	0.0069	0.0069	0.7352	0.7363
253	0.722	0.0	0.0	0.722	0.722	0.7362	0.0068	0.0068	0.7352	0.7362
254	0.69	0.0	0.0	0.702	0.69	0.736	0.0068	0.0068	0.735	0.736
255	0.736	0.0	0.0	0.748	0.736	0.736	0.0068	0.0068	0.7351	0.736
256	0.74	0.0	0.0	0.756	0.74	0.7361	0.0068	0.0068	0.7352	0.7361
257	0.748	0.0	0.0	0.782	0.748	0.7361	0.0067	0.0067	0.7354	0.7361
258	0.818	0.0	0.0	0.822	0.818	0.7364	0.0067	0.0067	0.7357	0.7364
259	0.79	0.0	0.0	0.79	0.79	0.7366	0.0067	0.0067	0.7359	0.7366
260	0.868	0.0	0.0	0.868	0.868	0.7371	0.0067	0.0067	0.7364	0.7371
261	0.848	0.0	0.0	0.852	0.848	0.7376	0.0066	0.0066	0.7369	0.7376
262	0.816	0.0	0.0	0.822	0.816	0.7379	0.0066	0.0066	0.7372	0.7379
263	0.842	0.0	0.0	0.854	0.842	0.7383	0.0066	0.0066	0.7376	0.7383
264	0.808	0.0	0.0	0.814	0.808	0.7385	0.0066	0.0066	0.7379	0.7385
265	0.724	0.0	0.0	0.734	0.724	0.7385	0.0065	0.0065	0.7379	0.7385
266	0.794	0.0	0.0	0.816	0.794	0.7387	0.0065	0.0065	0.7382	0.7387
267	0.722	0.0	0.0	0.732	0.722	0.7386	0.0065	0.0065	0.7382	0.7386
268	0.812	0.0	0.0	0.822	0.812	0.7389	0.0065	0.0065	0.7385	0.7389
269	0.83	0.0	0.0	0.85	0.83	0.7392	0.0064	0.0064	0.7389	0.7392
270	0.798	0.0	0.0	0.806	0.798	0.7394	0.0064	0.0064	0.7391	0.7394
271	0.85	0.0	0.0	0.852	0.85	0.7399	0.0064	0.0064	0.7396	0.7399
272	0.806	0.0	0.0	0.806	0.806	0.7401	0.0064	0.0064	0.7398	0.7401
273	0.83	0.0	0.0	0.8	0.83	0.7404	0.0063	0.0063	0.74	0.7404
274	0.862	0.0	0.0	0.85	0.862	0.7409	0.0063	0.0063	0.7404	0.7409
275	0.79	0.0	0.0	0.782	0.79	0.741	0.0063	0.0063	0.7406	0.741
276	0.826	0.0	0.0	0.822	0.826	0.7414	0.0063	0.0063	0.7409	0.7414
277	0.818	0.0	0.0	0.826	0.818	0.7416	0.0062	0.0062	0.7412	0.7416
278	0.814	0.0	0.0	0.822	0.814	0.7419	0.0062	0.0062	0.7415	0.7419
279	0.842	0.0	0.0	0.858	0.842	0.7423	0.0062	0.0062	0.7419	0.7423
280	0.768	0.0	0.0	0.778	0.768	0.7423	0.0062	0.0062	0.742	0.7423
281	0.812	0.0	0.0	0.836	0.812	0.7426	0.0062	0.0062	0.7423	0.7426
282	0.736	0.0	0.0	0.76	0.736	0.7426	0.0061	0.0061	0.7424	0.7426
283	0.782	0.0	0.0	0.824	0.782	0.7427	0.0061	0.0061	0.7427	0.7427
284	0.806	0.0	0.0	0.82	0.806	0.7429	0.0061	0.0061	0.743	0.7429
285	0.722	0.0	0.0	0.746	0.722	0.7429	0.0061	0.0061	0.743	0.7429
286	0.79	0.0	0.0	0.802	0.79	0.743	0.006	0.006	0.7432	0.743
287	0.686	0.0	0.0	0.686	0.686	0.7428	0.006	0.006	0.743	0.7428
288	0.808	0.0	0.0	0.808	0.808	0.743	0.006	0.006	0.7432	0.743
289	0.652	0.0	0.0	0.652	0.652	0.7427	0.006	0.006	0.7429	0.7427
290	0.738	0.0	0.0	0.738	0.738	0.7427	0.006	0.006	0.7429	0.7427
291	0.672	0.0	0.0	0.672	0.672	0.7425	0.0059	0.0059	0.7426	0.7425
292	0.626	0.0	0.0	0.626	0.626	0.7421	0.0059	0.0059	0.7422	0.7421
293	0.668	0.0	0.0	0.668	0.668	0.7418	0.0059	0.0059	0.742	0.7418
294	0.656	0.0	0.0	0.656	0.656	0.7415	0.0059	0.0059	0.7417	0.7415
295	0.606	0.0	0.0	0.606	0.606	0.7411	0.0059	0.0059	0.7412	0.7411
296	0.69	0.0	0.0	0.69	0.69	0.7409	0.0058	0.0058	0.7411	0.7409
297	0.43	0.0	0.0	0.422	0.43	0.7399	0.0058	0.0058	0.74	0.7399
298	0.512	0.0	0.0	0.498	0.512	0.7391	0.0058	0.0058	0.7392	0.7391
299	0.562	0.0	0.0	0.536	0.562	0.7385	0.0058	0.0058	0.7385	0.7385
300	0.406	0.0	0.0	0.398	0.406	0.7374	0.0058	0.0058	0.7374	0.7374
301	0.476	0.0	0.0	0.468	0.476	0.7365	0.0057	0.0057	0.7365	0.7365
